state	sex	race	age	education	party	ideology	vote_2008	state_contestedness
PA	female	white	45-64	high school graduate	republican	moderate	john mcCain	quasi-battleground
PA	male	white	45-64	some college	other	moderate	barack obama	quasi-battleground
PA	female	white	45-64	high school graduate	democrat	liberal	barack obama	quasi-battleground
PA	male	white	30-44	some college	republican	conservative	john mcCain	quasi-battleground
PA	female	black	30-44	high school graduate	democrat	moderate	barack obama	quasi-battleground
PA	male	white	30-44	college graduate	other	moderate	barack obama	quasi-battleground
PA	male	black	45-64	college graduate	other	moderate	barack obama	quasi-battleground
PA	male	white	18-29	some college	republican	conservative	barack obama	quasi-battleground
PA	male	white	45-64	college graduate	democrat	moderate	barack obama	quasi-battleground
PA	female	white	18-29	college graduate	other	moderate	barack obama	quasi-battleground
PA	male	white	45-64	college graduate	republican	conservative	john mcCain	quasi-battleground
PA	female	white	18-29	college graduate	democrat	moderate	barack obama	quasi-battleground
PA	female	white	45-64	some college	democrat	moderate	barack obama	quasi-battleground
PA	female	white	45-64	college graduate	democrat	moderate	barack obama	quasi-battleground
PA	female	hispanic	18-29	high school graduate	other	liberal	john mcCain	quasi-battleground
PA	male	white	30-44	some college	other	moderate	barack obama	quasi-battleground
PA	female	white	18-29	college graduate	other	liberal	barack obama	quasi-battleground
PA	male	white	65+	college graduate	democrat	moderate	barack obama	quasi-battleground
PA	female	white	45-64	high school graduate	other	liberal	barack obama	quasi-battleground
PA	male	white	45-64	some college	democrat	moderate	barack obama	quasi-battleground
PA	male	white	30-44	college graduate	democrat	moderate	john mcCain	quasi-battleground
PA	female	white	30-44	some college	democrat	moderate	barack obama	quasi-battleground
PA	female	white	45-64	college graduate	other	moderate	barack obama	quasi-battleground
PA	female	white	65+	some college	republican	moderate	john mcCain	quasi-battleground
PA	female	white	18-29	high school graduate	democrat	liberal	barack obama	quasi-battleground
PA	female	white	65+	some college	republican	moderate	john mcCain	quasi-battleground
PA	male	white	65+	college graduate	republican	conservative	john mcCain	quasi-battleground
PA	male	white	30-44	college graduate	other	moderate	john mcCain	quasi-battleground
PA	female	white	65+	some college	republican	conservative	john mcCain	quasi-battleground
PA	female	black	18-29	college graduate	democrat	liberal	barack obama	quasi-battleground
PA	male	black	45-64	college graduate	democrat	conservative	barack obama	quasi-battleground
PA	female	white	45-64	college graduate	republican	conservative	john mcCain	quasi-battleground
PA	male	white	30-44	college graduate	other	moderate	barack obama	quasi-battleground
PA	female	white	45-64	high school graduate	democrat	moderate	barack obama	quasi-battleground
PA	female	white	30-44	some college	republican	conservative	john mcCain	quasi-battleground
PA	female	white	30-44	college graduate	democrat	liberal	barack obama	quasi-battleground
PA	female	hispanic	30-44	college graduate	other	liberal	barack obama	quasi-battleground
PA	male	white	45-64	college graduate	republican	conservative	barack obama	quasi-battleground
PA	male	other	30-44	some college	republican	conservative	john mcCain	quasi-battleground
PA	female	white	30-44	college graduate	republican	conservative	john mcCain	quasi-battleground
PA	female	white	65+	high school graduate	democrat	conservative	john mcCain	quasi-battleground
PA	female	black	18-29	some college	democrat	moderate	barack obama	quasi-battleground
PA	male	white	45-64	college graduate	republican	conservative	john mcCain	quasi-battleground
PA	female	white	45-64	college graduate	democrat	moderate	barack obama	quasi-battleground
PA	male	black	30-44	high school graduate	democrat	liberal	barack obama	quasi-battleground
PA	male	white	30-44	some college	republican	moderate	john mcCain	quasi-battleground
PA	female	white	45-64	some college	democrat	liberal	barack obama	quasi-battleground
PA	male	white	30-44	college graduate	republican	moderate	john mcCain	quasi-battleground
PA	female	white	30-44	college graduate	other	liberal	john mcCain	quasi-battleground
PA	male	white	30-44	college graduate	republican	conservative	john mcCain	quasi-battleground
PA	female	black	45-64	didn't graduate from HS	democrat	moderate	barack obama	quasi-battleground
PA	female	white	45-64	high school graduate	republican	conservative	john mcCain	quasi-battleground
PA	male	white	45-64	college graduate	democrat	moderate	barack obama	quasi-battleground
PA	male	white	18-29	didn't graduate from HS	republican	conservative	john mcCain	quasi-battleground
PA	male	white	45-64	some college	republican	conservative	john mcCain	quasi-battleground
PA	female	white	45-64	college graduate	democrat	moderate	john mcCain	quasi-battleground
PA	male	white	30-44	college graduate	republican	conservative	john mcCain	quasi-battleground
PA	female	white	30-44	college graduate	democrat	liberal	barack obama	quasi-battleground
PA	female	white	30-44	high school graduate	democrat	liberal	barack obama	quasi-battleground
PA	male	white	18-29	high school graduate	republican	conservative	john mcCain	quasi-battleground
PA	female	white	65+	college graduate	democrat	moderate	barack obama	quasi-battleground
PA	male	white	45-64	some college	democrat	moderate	barack obama	quasi-battleground
PA	female	white	65+	college graduate	republican	conservative	john mcCain	quasi-battleground
PA	female	other	18-29	high school graduate	democrat	conservative	barack obama	quasi-battleground
PA	male	black	30-44	college graduate	democrat	moderate	barack obama	quasi-battleground
PA	female	white	30-44	college graduate	other	conservative	john mcCain	quasi-battleground
PA	female	hispanic	30-44	some college	republican	conservative	john mcCain	quasi-battleground
PA	male	white	18-29	some college	other	moderate	barack obama	quasi-battleground
PA	female	white	18-29	some college	republican	liberal	john mcCain	quasi-battleground
PA	male	white	30-44	college graduate	other	conservative	john mcCain	quasi-battleground
PA	female	white	45-64	college graduate	democrat	liberal	barack obama	quasi-battleground
PA	male	other	30-44	college graduate	other	moderate	barack obama	quasi-battleground
PA	female	white	45-64	college graduate	republican	moderate	john mcCain	quasi-battleground
PA	male	white	18-29	college graduate	other	liberal	barack obama	quasi-battleground
PA	female	white	18-29	college graduate	republican	conservative	john mcCain	quasi-battleground
PA	female	other	18-29	college graduate	republican	conservative	john mcCain	quasi-battleground
PA	male	white	18-29	high school graduate	republican	conservative	john mcCain	quasi-battleground
PA	female	white	45-64	college graduate	democrat	liberal	barack obama	quasi-battleground
PA	male	white	18-29	college graduate	republican	conservative	john mcCain	quasi-battleground
PA	female	white	30-44	some college	democrat	conservative	barack obama	quasi-battleground
PA	female	white	45-64	college graduate	democrat	liberal	barack obama	quasi-battleground
PA	female	white	30-44	college graduate	democrat	moderate	barack obama	quasi-battleground
PA	female	white	65+	didn't graduate from HS	democrat	moderate	barack obama	quasi-battleground
PA	female	white	65+	high school graduate	democrat	moderate	barack obama	quasi-battleground
PA	female	white	30-44	college graduate	other	moderate	barack obama	quasi-battleground
PA	male	white	18-29	high school graduate	republican	moderate	john mcCain	quasi-battleground
PA	male	white	18-29	college graduate	other	moderate	barack obama	quasi-battleground
RI	male	white	45-64	college graduate	other	liberal	barack obama	solid obama
RI	male	white	45-64	college graduate	republican	moderate	john mcCain	solid obama
RI	male	white	45-64	college graduate	other	conservative	john mcCain	solid obama
RI	female	white	65+	college graduate	other	moderate	barack obama	solid obama
RI	male	white	30-44	college graduate	other	moderate	barack obama	solid obama
RI	female	white	30-44	some college	other	moderate	barack obama	solid obama
RI	male	white	45-64	college graduate	republican	conservative	john mcCain	solid obama
RI	female	white	45-64	high school graduate	republican	moderate	barack obama	solid obama
RI	male	white	65+	college graduate	republican	moderate	barack obama	solid obama
RI	male	white	30-44	college graduate	democrat	moderate	barack obama	solid obama
RI	female	white	30-44	college graduate	democrat	liberal	barack obama	solid obama
RI	male	white	18-29	college graduate	republican	conservative	john mcCain	solid obama
RI	male	white	45-64	college graduate	democrat	liberal	barack obama	solid obama
RI	female	white	45-64	college graduate	other	conservative	john mcCain	solid obama
RI	female	white	45-64	some college	other	moderate	barack obama	solid obama
RI	female	white	65+	some college	democrat	moderate	john mcCain	solid obama
RI	female	white	45-64	some college	other	conservative	john mcCain	solid obama
RI	female	white	45-64	some college	other	moderate	barack obama	solid obama
RI	female	white	45-64	college graduate	other	liberal	barack obama	solid obama
RI	male	white	45-64	some college	democrat	liberal	barack obama	solid obama
RI	female	white	30-44	college graduate	democrat	liberal	barack obama	solid obama
RI	female	white	45-64	college graduate	democrat	moderate	barack obama	solid obama
RI	female	white	18-29	college graduate	republican	moderate	john mcCain	solid obama
RI	female	white	45-64	college graduate	democrat	conservative	barack obama	solid obama
RI	female	white	65+	college graduate	democrat	liberal	barack obama	solid obama
RI	male	white	30-44	college graduate	republican	conservative	john mcCain	solid obama
SC	male	white	45-64	college graduate	democrat	conservative	barack obama	solid romney
SC	female	white	45-64	college graduate	democrat	liberal	barack obama	solid romney
SC	female	white	30-44	some college	democrat	moderate	john mcCain	solid romney
SC	male	white	30-44	some college	democrat	liberal	barack obama	solid romney
SC	male	white	45-64	some college	republican	conservative	john mcCain	solid romney
SC	male	white	18-29	some college	republican	moderate	john mcCain	solid romney
SC	male	white	30-44	high school graduate	other	moderate	john mcCain	solid romney
SC	female	white	45-64	high school graduate	democrat	liberal	barack obama	solid romney
SC	female	white	30-44	college graduate	democrat	moderate	barack obama	solid romney
SC	male	white	45-64	college graduate	other	conservative	john mcCain	solid romney
SC	male	white	45-64	college graduate	republican	conservative	john mcCain	solid romney
SC	male	white	45-64	high school graduate	republican	conservative	john mcCain	solid romney
SC	female	white	65+	college graduate	democrat	moderate	barack obama	solid romney
SC	male	white	45-64	college graduate	republican	moderate	john mcCain	solid romney
SC	female	white	30-44	college graduate	republican	conservative	john mcCain	solid romney
SC	female	black	45-64	college graduate	democrat	conservative	barack obama	solid romney
SC	male	white	65+	college graduate	republican	conservative	john mcCain	solid romney
